living_population_id,date_id,admin_dong_code,total_living_population,age_20_40_population,age_60_plus_population,age_20_40_ratio,age_60_plus_ratio,morning_living_population,afternoon_living_population,daytime_living_population,morning_score,afternoon_score
20260305_11500591,20260305,11500591,463065.6527,207531.8469,97424.65299999999,0.448169,0.210391,95483.78080000001,117719.4829,213203.2637,0.447853,0.552147
20260305_11500593,20260305,11500593,1086667.9341,446723.53,202014.5213,0.411095,0.185903,221344.4649,308229.2034,529573.6683,0.417967,0.582033
20260305_11500603,20260305,11500603,1174893.6482,638269.0661,149562.8957,0.543257,0.127299,266590.0211,462691.72109999997,729281.7422,0.365551,0.634449
20260305_11500604,20260305,11500604,337163.4439,119892.42659999999,111384.6165,0.355591,0.330358,75280.852,102686.4712,177967.32319999998,0.423004,0.576996
20260305_11500605,20260305,11500605,287406.4357,126927.592,74742.7024,0.441631,0.260059,61322.7664,82605.5434,143928.3098,0.426065,0.573935
20260305_11500611,20260305,11500611,758759.7375,229046.7587,132686.5643,0.30187,0.174873,167144.24099999998,228755.4429,395899.68389999995,0.422188,0.577812
20260305_11500615,20260305,11500615,834956.4343,312581.0863,162442.59709999998,0.374368,0.194552,168875.3019,222423.34949999998,391298.6514,0.431576,0.568424
20260305_11500620,20260305,11500620,903964.2946,341510.8416,151364.4238,0.377792,0.167445,204925.3918,278601.3408,483526.7326,0.423814,0.576186
20260305_11500630,20260305,11500630,836846.6947,301269.9353,179724.1064,0.360006,0.214763,173200.5419,233432.28149999998,406632.8234,0.425938,0.574062
20260305_11500640,20260305,11500640,588081.4264,259018.36000000002,128114.4121,0.440446,0.217851,131865.3108,186662.38270000002,318527.69350000005,0.413984,0.586016
20260305_11500641,20260305,11500641,394822.4627,130107.23879999999,114025.3631,0.329534,0.288802,83328.6116,100981.5322,184310.14380000002,0.452111,0.547889
20260305_11530510,20260305,11530510,725544.3205,271123.685,127506.94039999999,0.373683,0.17574,154376.503,208015.35,362391.853,0.425993,0.574007
20260305_11530520,20260305,11530520,361807.0662,122280.912,66495.7935,0.337973,0.183788,77753.7076,92395.0885,170148.79609999998,0.456975,0.543025
20260305_11530530,20260305,11530530,806913.4542,302977.7186,200222.4673,0.375477,0.248134,182085.5023,254748.9656,436834.4679,0.41683,0.58317
20260305_11530540,20260305,11530540,1163173.7034,629255.9363000001,162019.22950000002,0.540982,0.139291,259722.971,483605.444,743328.415,0.349405,0.650595
20260305_11530550,20260305,11530550,380793.7689,133064.8016,105041.82280000001,0.349441,0.27585,74357.6462,100738.9976,175096.64380000002,0.424666,0.575334
20260305_11530560,20260305,11530560,785606.3712,341280.55079999997,162533.5066,0.434417,0.206889,170303.2061,236521.9847,406825.1908,0.418615,0.581385
20260305_11530595,20260305,11530595,270964.729,144046.1272,48257.768599999996,0.531605,0.178096,58210.596300000005,79762.564,137973.1603,0.421898,0.578102
20260305_11530720,20260305,11530720,582570.6343,208689.2114,129400.1379,0.358221,0.222119,121633.5945,172151.7854,293785.3799,0.414022,0.585978
20260305_11530730,20260305,11530730,344105.498,100379.9526,87120.8756,0.291713,0.253181,69595.7545,79925.5904,149521.3449,0.465457,0.534543
20260305_11530740,20260305,11530740,623678.8501,217671.1051,161834.0533,0.349012,0.259483,126523.7527,152692.2296,279215.9823,0.453139,0.546861
20260305_11530750,20260305,11530750,498348.4429,185682.56879999998,130749.0729,0.372596,0.262365,96528.2811,109433.9399,205962.221,0.46867,0.53133
20260305_11530760,20260305,11530760,430059.7102,139502.6382,106884.41,0.32438,0.248534,80599.2577,106617.31659999999,187216.57429999998,0.430513,0.569487
20260305_11530770,20260305,11530770,439171.9955,183935.8226,102729.47379999999,0.418824,0.233916,84612.23580000001,109274.6623,193886.8981,0.4364,0.5636
20260305_11530780,20260305,11530780,1182157.7371,371695.1048,242324.9871,0.314421,0.204985,244996.0318,299884.00549999997,544880.0373,0.449633,0.550367
20260305_11530790,20260305,11530790,465107.0855,139430.26859999998,110157.4151,0.299781,0.236843,104600.6943,122131.9182,226732.6125,0.461339,0.538661
20260305_11545510,20260305,11545510,1711141.5063,1033563.9364,183236.8261,0.60402,0.107085,394786.3667,760781.9574,1155568.3240999999,0.341638,0.658362
20260305_11545610,20260305,11545610,985667.6729,465922.98699999996,181014.7621,0.472698,0.183647,210593.4181,275820.5852,486414.0033,0.432951,0.567049
20260305_11545620,20260305,11545620,256644.7625,97993.6343,68344.5835,0.381826,0.2663,50463.2323,58531.3937,108994.626,0.462988,0.537012
20260305_11545630,20260305,11545630,375750.1839,139754.2316,99137.924,0.371934,0.26384,75927.707,93806.25720000001,169733.9642,0.447334,0.552666
20260305_11545640,20260305,11545640,266110.3945,98970.3294,74669.2865,0.371915,0.280595,51920.588,64235.8408,116156.4288,0.446989,0.553011
20260305_11545670,20260305,11545670,604074.6706,221009.3363,141271.3625,0.365864,0.233864,124108.7189,167579.6321,291688.351,0.425484,0.574516
20260305_11545680,20260305,11545680,328709.0259,87361.6484,87410.5196,0.265772,0.265921,66427.1661,79428.223,145855.3891,0.455432,0.544568
20260305_11545690,20260305,11545690,240065.3358,75858.1763,64206.0234,0.31599,0.267452,56348.604699999996,70088.6501,126437.2548,0.445665,0.554335
20260305_11545700,20260305,11545700,228880.7072,67963.1079,63365.3541,0.296937,0.276849,46145.3907,51999.5405,98144.9312,0.470176,0.529824
20260305_11545710,20260305,11545710,245646.1312,76698.5525,68248.4241,0.312232,0.277832,46937.431899999996,61924.407699999996,108861.83959999999,0.431165,0.568835
20260305_11560515,20260305,11560515,456021.3223,193218.3347,103521.1682,0.423705,0.227009,95978.9276,124532.1872,220511.11479999998,0.435257,0.564743
20260305_11560535,20260305,11560535,1327332.4113,699923.8861,213077.8892,0.527316,0.160531,279078.8275,494676.043,773754.8705,0.360681,0.639319
20260305_11560540,20260305,11560540,2726482.7081,1449997.4123,324009.2186,0.53182,0.118838,651224.2084,1260723.2167,1911947.4251,0.340608,0.659392
20260305_11560550,20260305,11560550,598410.5889,294801.7471,106365.4683,0.492641,0.177747,126234.9873,197361.7089,323596.6962,0.3901,0.6099
20260305_11560560,20260305,11560560,1148602.4061,551755.1581,182402.262,0.480371,0.158804,246190.5874,304130.8051,550321.3925,0.447358,0.552642
20260305_11560585,20260305,11560585,336950.1536,137014.9004,80963.5646,0.406633,0.240284,68101.27530000001,74039.045,142140.32030000002,0.479113,0.520887
20260305_11560605,20260305,11560605,858160.1335,357372.3723,153321.9645,0.41644,0.178664,186370.5604,299307.5337,485678.0941,0.383733,0.616267
20260305_11560610,20260305,11560610,487059.5782,228245.0847,75210.3697,0.468618,0.154417,105226.0078,148079.2202,253305.228,0.415412,0.584588
20260305_11560620,20260305,11560620,610678.1982,301267.9493,88464.5699,0.493333,0.144863,138173.509,203109.4929,341283.00190000003,0.404865,0.595135
20260305_11560630,20260305,11560630,416713.9119,181482.0736,97701.0513,0.435508,0.234456,89725.345,103605.2789,193330.6239,0.464103,0.535897
20260305_11560650,20260305,11560650,310549.6194,105344.7021,77940.1666,0.33922,0.250975,61344.5853,72728.0478,134072.6331,0.457547,0.542453
20260305_11560660,20260305,11560660,153043.5356,56069.4118,43984.4759,0.366362,0.287398,29562.0929,36472.0619,66034.1548,0.447679,0.552321
20260305_11560670,20260305,11560670,225934.69759999998,75039.46399999999,55081.3816,0.332129,0.243793,48131.5527,60031.721999999994,108163.2747,0.44499,0.55501
20260305_11560680,20260305,11560680,465751.8695,170016.4484,101991.0306,0.365037,0.218981,92352.3065,111610.0068,203962.3133,0.452791,0.547209
20260305_11560690,20260305,11560690,427127.7407,156685.236,79084.3892,0.366835,0.185154,86205.6647,111573.8218,197779.4865,0.435868,0.564132
20260305_11560700,20260305,11560700,338693.4164,119328.27679999999,89271.5971,0.352319,0.263576,69655.5253,97502.4699,167157.9952,0.416705,0.583295
20260305_11560710,20260305,11560710,362221.1675,143845.6293,90594.7703,0.397121,0.250109,72274.5456,93849.0761,166123.62170000002,0.435065,0.564935
20260305_11560720,20260305,11560720,529589.3395,202560.1823,138554.3227,0.382485,0.261626,108440.97869999999,142265.2134,250706.1921,0.432542,0.567458
20260305_11590510,20260305,11590510,814908.0678,460894.62440000003,127096.1152,0.565579,0.155964,172521.2422,222015.7686,394537.01080000005,0.437275,0.562725
20260305_11590520,20260305,11590520,349819.3922,164534.2998,72083.0237,0.470341,0.206058,76758.8499,101395.0883,178153.9382,0.430857,0.569143
20260305_11590530,20260305,11590530,1137155.4192,532074.584,200308.9375,0.4679,0.176149,226330.6263,310532.7926,536863.4188999999,0.42158,0.57842
20260305_11590540,20260305,11590540,487282.8668,179830.9093,97260.33,0.369048,0.199597,99702.5398,134419.6534,234122.1932,0.425857,0.574143
20260305_11590550,20260305,11590550,384090.1001,153186.8883,94786.4322,0.398831,0.246782,75339.7888,85759.1214,161098.91019999998,0.467662,0.532338
20260305_11590560,20260305,11590560,467815.5943,178632.4715,109958.9719,0.381844,0.235048,94688.2608,98985.8725,193674.1333,0.488905,0.511095
20260305_11590605,20260305,11590605,875079.4037,395584.3558,138249.5488,0.452055,0.157985,184182.1023,287964.8043,472146.9066,0.390095,0.609905
20260305_11590620,20260305,11590620,482545.9647,228067.2486,102073.2404,0.472633,0.211531,94366.11559999999,120077.6157,214443.73129999998,0.440051,0.559949
20260305_11590630,20260305,11590630,787542.9183,281860.5987,187436.1624,0.357899,0.238001,160694.5321,216219.9361,376914.4682,0.426342,0.573658
20260305_11590640,20260305,11590640,391134.7348,136560.2125,100489.3644,0.349139,0.256918,79281.24,89600.18669999999,168881.4267,0.469449,0.530551
20260305_11590650,20260305,11590650,310270.5967,129485.7447,73060.5696,0.417332,0.235474,61917.9531,69295.0498,131213.0029,0.471889,0.528111
20260305_11590651,20260305,11590651,269204.4157,100450.6903,57396.5528,0.373139,0.213208,58170.0752,68226.304,126396.3792,0.460219,0.539781
20260305_11590660,20260305,11590660,999661.0452,400415.1362,185945.6861,0.400551,0.186009,212516.06939999998,265146.4033,477662.4727,0.444908,0.555092
20260305_11590670,20260305,11590670,496812.2464,199023.0994,103492.83069999999,0.4006,0.208314,109950.6141,121733.767,231684.3811,0.474571,0.525429
20260305_11590680,20260305,11590680,593023.3751,249152.1554,121776.232,0.420139,0.205348,130006.275,192847.2132,322853.4882,0.402679,0.597321
20260305_11620525,20260305,11620525,383006.5719,176775.1997,76839.7976,0.461546,0.200623,84993.2545,101708.9088,186702.16330000001,0.455234,0.544766
20260305_11620545,20260305,11620545,277806.27999999997,94974.5196,66006.1623,0.341873,0.237598,54981.3778,58566.9977,113548.3755,0.484211,0.515789
20260305_11620565,20260305,11620565,493696.5006,160048.1413,105772.254,0.324183,0.214246,99970.4755,113947.4038,213917.8793,0.467331,0.532669
20260305_11620575,20260305,11620575,586834.3152,300240.0424,107306.7881,0.511627,0.182857,121752.44039999999,140244.0517,261996.4921,0.46471,0.53529
20260305_11620585,20260305,11620585,666805.5532,386357.4381,77961.0669,0.579415,0.116917,135035.03889999999,172740.6539,307775.69279999996,0.438745,0.561255
20260305_11620595,20260305,11620595,882365.5297,499665.70259999996,138425.3902,0.56628,0.15688,183675.0019,205954.6935,389629.69539999997,0.471409,0.528591
20260305_11620605,20260305,11620605,632749.9157,265344.8908,130185.7529,0.419352,0.205746,123460.033,148129.992,271590.025,0.454582,0.545418
20260305_11620615,20260305,11620615,303829.0212,167098.9509,55845.192,0.549977,0.183805,62023.1294,71669.9754,133693.1048,0.463922,0.536078
20260305_11620625,20260305,11620625,520900.3221,253608.7826,97650.52859999999,0.486866,0.187465,106259.4163,114928.55859999999,221187.97489999997,0.480403,0.519597
20260305_11620630,20260305,11620630,540554.8649,255963.2948,118456.5592,0.47352,0.219139,113201.7409,142234.29320000001,255436.03410000002,0.443171,0.556829
20260305_11620645,20260305,11620645,439400.5544,248996.1135,79222.3665,0.566672,0.180296,88853.194,103088.6158,191941.8098,0.462917,0.537083
20260305_11620655,20260305,11620655,348095.6227,182890.9544,65891.741,0.525404,0.189292,71097.10190000001,77206.6921,148303.794,0.479402,0.520598
20260305_11620665,20260305,11620665,395606.1519,213724.5801,68663.9574,0.540246,0.173566,81517.8082,82293.5616,163811.3698,0.497632,0.502368
20260305_11620685,20260305,11620685,467917.96510000003,245431.3431,91045.8635,0.524518,0.194577,101867.4412,104526.9601,206394.4013,0.493557,0.506443
20260305_11620695,20260305,11620695,681278.7167,438367.024,94738.9635,0.643447,0.139061,140742.7718,168589.149,309331.92079999996,0.454989,0.545011
20260305_11620715,20260305,11620715,219885.155,62775.6765,51707.5116,0.285493,0.235157,42761.9972,45852.7946,88614.7918,0.48256,0.51744
20260305_11620725,20260305,11620725,828857.9646,443318.4079,133825.3731,0.534854,0.161458,167643.0229,269468.3332,437111.3561,0.383525,0.616475
20260305_11620735,20260305,11620735,998047.7884,607662.1642,106021.0679,0.608851,0.106228,211360.7335,390710.5766,602071.3101,0.351056,0.648944
20260305_11620745,20260305,11620745,452135.3966,160170.3162,131730.3401,0.354253,0.291352,92897.4196,108015.4523,200912.8719,0.462377,0.537623
20260305_11620765,20260305,11620765,482299.91719999997,171049.76750000002,117822.739,0.354654,0.244294,101976.3567,121904.4071,223880.76380000002,0.455494,0.544506
20260305_11620775,20260305,11620775,380145.6128,128042.6219,103376.0371,0.336825,0.271938,77811.6217,90295.7831,168107.40480000002,0.462868,0.537132
20260305_11650510,20260305,11650510,803876.9408,350882.4937,142464.49480000001,0.436488,0.177222,170980.8585,288483.1853,459464.0438,0.372131,0.627869
20260305_11650520,20260305,11650520,1299789.198,659760.8191,152758.2161,0.507591,0.117525,286762.8342,516516.20269999997,803279.0369,0.35699,0.64301
20260305_11650530,20260305,11650530,1732502.5891,791479.7932,265226.1423,0.456842,0.153088,375716.27,710797.8309,1086514.1009,0.3458,0.6542
20260305_11650531,20260305,11650531,1004675.8725,459766.5161,131928.1642,0.457627,0.131314,200011.7989,368507.551,568519.3499,0.351812,0.648188
20260305_11650540,20260305,11650540,938405.6137999999,357569.1625,150369.894,0.381039,0.16024,198248.6493,284924.9719,483173.6212,0.410305,0.589695
20260305_11650550,20260305,11650550,131011.3944,45552.9384,24058.7815,0.347702,0.183639,39217.005,45100.270300000004,84317.27530000001,0.465112,0.534888
20260305_11650560,20260305,11650560,842425.388,360602.8501,113170.59479999999,0.428053,0.134339,180144.46159999998,265519.6897,445664.15129999997,0.404216,0.595784
20260305_11650570,20260305,11650570,623207.7254,171437.3599,104823.3964,0.275089,0.1682,138755.39,186576.1608,325331.5508,0.426505,0.573495
20260305_11650580,20260305,11650580,563870.7226,165331.2863,104588.6361,0.293208,0.185483,113453.3426,166193.0546,279646.3972,0.405703,0.594297
20260305_11650581,20260305,11650581,1074918.9333,375936.5148,195643.1039,0.349735,0.182007,216073.832,399429.0107,615502.8426999999,0.351053,0.648947
20260305_11650590,20260305,11650590,426971.8109,133990.875,88325.7921,0.313817,0.206866,88863.0903,118129.4723,206992.5626,0.429306,0.570694
20260305_11650600,20260305,11650600,506317.0373,196749.0042,90344.0355,0.388589,0.178434,100627.6937,179073.9423,279701.636,0.359768,0.640232
20260305_11650610,20260305,11650610,419113.5589,163793.4222,93426.2335,0.390809,0.222914,88097.9504,131377.2224,219475.1728,0.401403,0.598597
20260305_11650620,20260305,11650620,563834.4585,200828.3617,118373.5653,0.356183,0.209944,127868.0317,145620.8588,273488.8905,0.467544,0.532456
20260305_11650621,20260305,11650621,691840.0919,243734.9252,133242.5678,0.3523,0.192592,141900.7924,203037.1929,344937.9853,0.411381,0.588619
20260305_11650651,20260305,11650651,1481961.2051,603971.664,257407.1805,0.407549,0.173694,327508.3766,530751.013,858259.3896000001,0.381596,0.618404
20260305_11650652,20260305,11650652,992471.2476,451861.2919,158861.4788,0.455289,0.160067,232720.5154,377928.7946,610649.31,0.381103,0.618897
20260305_11650660,20260305,11650660,542941.6764,195856.2305,97008.7479,0.360732,0.178673,136694.2317,175287.4734,311981.7051,0.438148,0.561852
20260305_11680510,20260305,11680510,856410.2655,403546.9353,128548.8475,0.471207,0.150102,170085.7482,349640.0017,519725.74990000005,0.327261,0.672739
20260305_11680521,20260305,11680521,1040379.9254,618742.9658,124676.6209,0.594728,0.119838,212560.6207,394421.4472,606982.0679,0.350193,0.649807
20260305_11680531,20260305,11680531,1250432.403,677986.0214,153480.033,0.542201,0.122742,253659.3823,510137.1997,763796.5819999999,0.332103,0.667897
20260305_11680545,20260305,11680545,1007721.9944,439641.0204,169327.9081,0.436272,0.16803,200902.6157,397375.4609,598278.0766,0.335801,0.664199
20260305_11680565,20260305,11680565,1078577.0462,500817.3621,172505.7385,0.464332,0.159938,232888.4421,408126.4025,641014.8446,0.363312,0.636688
20260305_11680580,20260305,11680580,1153572.7709000001,632279.0414,131640.0834,0.548105,0.114115,251383.83750000002,576729.9012,828113.7387,0.303562,0.696438
20260305_11680590,20260305,11680590,1034124.6286,482504.483,133335.7194,0.466583,0.128936,224120.9912,370563.1598,594684.1510000001,0.376874,0.623126
20260305_11680600,20260305,11680600,681079.8803,139543.6175,86641.7652,0.204886,0.127212,132129.5421,193164.85249999998,325294.3946,0.406185,0.593815
20260305_11680610,20260305,11680610,1344968.9453,503836.4823,179539.3854,0.374608,0.13349,278299.8036,507670.59609999997,785970.3997,0.354084,0.645916
