station_id,use_month,line_name,station_name,in_06_07,out_06_07,in_07_08,out_07_08,in_08_09,out_08_09,in_09_10,out_09_10,in_12_13,out_12_13,in_13_14,out_13_14,in_14_15,out_14_15,in_15_16,out_15_16,in_16_17,out_16_17,in_17_18,out_17_18,morning_total_in,morning_total_out,afternoon_total_in,afternoon_total_out
202005_분당선_미금,202005,분당선,미금,9587,10493,21375,16377,27593,37527,21099,28924,20862,19878,22298,22423,23539,20829,26508,22953,27026,23650,31481,28515,79654,93321,151714,138248
202005_분당선_보정,202005,분당선,보정,2787,1266,7616,2315,8650,4063,4839,1577,2954,1764,2835,1947,2845,1986,3030,2859,3367,3074,3209,3651,23892,9221,18240,15281
202005_분당선_복정,202005,분당선,복정,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,4,0
202005_분당선_상갈,202005,분당선,상갈,7766,2403,16356,5876,17009,8638,9974,4584,6245,4500,6311,4663,5717,4903,5616,5572,6473,7075,9131,10013,51105,21501,39493,36726
202005_분당선_서울숲,202005,분당선,서울숲,4216,9838,12065,9702,19242,30668,13189,19469,7439,12079,9058,15530,10025,15189,12502,14824,19151,13678,27322,15707,48712,69677,85497,87007
202005_분당선_서현,202005,분당선,서현,11374,9594,27666,32482,34570,70543,24329,55403,26428,29140,28939,35767,32301,34591,36356,35262,39557,35583,54858,43476,97939,168022,218439,213819
202005_분당선_선릉,202005,분당선,선릉,2012,9987,3501,40289,5119,118776,4490,76638,8935,18190,10298,20065,11764,16862,14623,15138,22852,14240,36082,17757,15122,245690,104554,102252
202005_분당선_선정릉,202005,분당선,선정릉,1796,4206,3463,11287,6239,45230,5161,37544,6254,8074,7193,7811,8608,7150,9088,6590,10993,6792,18539,7321,16659,98267,60675,43738
202005_분당선_수내,202005,분당선,수내,5973,5385,14593,13298,19064,42261,12485,35259,12793,14995,14731,14917,16435,15934,18674,14417,20129,16787,28364,18369,52115,96203,111126,95419
202005_분당선_수서,202005,분당선,수서,6248,10409,19823,21347,30509,39996,20035,23933,18828,15301,17620,16038,13926,15863,20526,16857,22926,20988,30133,24409,76615,95685,123959,109456
202005_분당선_수원,202005,분당선,수원,6886,2551,20569,5194,23241,9038,12023,6681,7652,6205,7967,6691,7781,6202,9014,6121,10486,8510,12892,10928,62719,23464,55792,44657
202005_분당선_수원시청,202005,분당선,수원시청,9227,4557,19860,11513,19473,34916,10947,22665,13593,12804,13082,14575,13254,14518,15776,14126,19123,13782,22050,22572,59507,73651,96878,92377
202005_분당선_신갈,202005,분당선,신갈,6698,1948,15659,1783,16809,4843,9532,2305,5434,3265,5720,4085,5056,4997,4734,5296,5555,5872,5304,8228,48698,10879,31803,31743
202005_분당선_압구정로데오,202005,분당선,압구정로데오,3298,8884,4386,19619,6364,60361,5398,81780,11838,26934,14650,27914,17969,25690,23389,23234,29358,23499,43716,28485,19446,170644,140920,155756
202005_분당선_야탑,202005,분당선,야탑,16928,13629,47071,32325,56266,77296,36060,45345,31506,30016,32608,31727,33194,33830,35404,32141,39336,38957,49541,46133,156325,168595,221589,212804
202005_분당선_영통,202005,분당선,영통,6155,3260,13790,6780,13979,18262,8961,12699,8782,9780,10124,10345,10308,9939,10690,10393,12904,12201,16798,14397,42885,41001,69606,67055
202005_분당선_오리,202005,분당선,오리,12073,6678,25514,12476,28195,28853,18534,15248,14386,10053,14287,10780,14078,10818,14841,10788,16210,13417,21683,14907,84316,63255,95485,70763
202005_분당선_이매,202005,분당선,이매,5548,3174,12258,7857,12863,11055,8839,6526,7017,5450,7345,5794,7090,5692,6886,6751,8310,7306,11021,9544,39508,28612,47669,40537
202005_분당선_정자,202005,분당선,정자,9040,14333,23713,20909,29129,57165,19944,40088,15984,15295,16577,16738,17953,16396,20200,17360,23347,21041,34489,27896,81826,132495,128550,114726
202005_분당선_죽전,202005,분당선,죽전,12970,6439,36637,12975,32300,19090,19160,17677,15114,15725,15923,17975,16113,17337,17898,18502,19981,21352,24175,27235,101067,56181,109204,118126
202005_분당선_청명,202005,분당선,청명,5363,1404,14004,4314,14162,6861,6627,2840,4647,3155,4138,3514,3724,3478,4060,3693,5339,5581,6137,6505,40156,15419,28045,25926
202005_분당선_태평,202005,분당선,태평,18060,5293,35026,7966,55390,15767,36441,11382,18041,12340,18380,14333,16430,15364,15724,21646,16370,22556,17841,28665,144917,40408,102786,114904
202005_분당선_한티,202005,분당선,한티,6182,6961,16014,19154,18815,40463,12008,35508,14270,18705,16381,23073,15799,16973,18936,17122,22004,18390,31116,27508,53019,102086,118506,121771
202005_수인선_남동인더스파크,202005,수인선,남동인더스파크,801,3029,812,12846,1373,15981,1181,2916,1476,1303,1815,1371,1898,1207,2511,1113,2515,1148,9437,1251,4167,34772,19652,7393
202005_수인선_달월,202005,수인선,달월,11,146,104,96,78,352,101,43,73,72,77,112,85,97,151,63,120,42,625,76,294,637,1131,462
202005_수인선_소래포구,202005,수인선,소래포구,4648,1682,11570,2908,9145,6068,5187,6572,8733,14475,10427,12309,13437,10698,15264,9268,13622,8082,10975,8671,30550,17230,72458,63503
202005_수인선_송도,202005,수인선,송도,3179,1093,7863,1716,7398,2725,3660,2186,3947,2974,3809,2781,3580,2989,3228,3624,3350,4178,3692,5058,22100,7720,21606,21604
202005_수인선_숭의,202005,수인선,숭의,4439,2288,9791,6357,8225,8821,4841,3720,4776,3686,4435,4084,4370,3793,4771,4010,5010,4639,7342,6058,27296,21186,30704,26270
202005_수인선_신포,202005,수인선,신포,1044,1023,2201,2493,2117,6107,1334,2554,1860,2492,2403,2777,2360,2435,2782,2583,3383,2515,3904,3050,6696,12177,16692,15852
202005_수인선_연수,202005,수인선,연수,4336,2226,11017,3692,9931,8145,5870,4907,6331,5407,6105,6040,5786,5678,6061,6241,6990,6854,6919,9234,31154,18970,38192,39454
202005_수인선_원인재,202005,수인선,원인재,5267,2271,11590,3854,12768,5830,7393,3623,5780,4533,5790,4913,5147,5169,5333,6152,5514,7027,6258,9109,37018,15578,33822,36903
202005_수인선_월곶,202005,수인선,월곶,2725,1233,7004,2124,5731,2423,3409,2337,2800,2632,3233,2670,3116,2850,3156,2940,3352,3150,3805,4565,18869,8117,19462,18807
202005_수인선_인천,202005,수인선,인천,644,995,1629,2087,1562,3006,1127,1250,1465,2819,1503,2752,1559,2648,1694,3368,2366,2904,2507,2680,4962,7338,11094,17171
202005_수인선_인천논현,202005,수인선,인천논현,4741,3478,11045,6649,10222,12558,6247,8398,6976,6896,6984,7556,6721,7268,7483,7997,8101,8458,10099,11551,32255,31083,46364,49726
202005_수인선_인하대,202005,수인선,인하대,6670,2187,15685,3356,12605,7828,6028,4782,5623,4494,5530,4802,5613,4944,5827,5797,6926,7256,7536,10339,40988,18153,37055,37632
202005_수인선_호구포,202005,수인선,호구포,2643,4278,5025,13847,5871,13584,3726,3047,3671,2738,3607,2787,3535,2873,3946,3435,4508,3609,10448,4804,17265,34756,29715,20246
202005_안산선_고잔,202005,안산선,고잔,10861,3878,23922,10780,16839,23767,10716,11986,9755,8838,9469,9443,10074,9800,10830,8720,12062,8755,16046,12437,62338,50411,68236,57993
202005_안산선_대야미,202005,안산선,대야미,6596,4218,15075,5056,15229,7988,9022,4990,6634,4710,7322,4572,7025,5028,7841,5523,8573,7224,9202,8657,45922,22252,46597,35714
202005_안산선_반월,202005,안산선,반월,6359,2902,14501,3316,13716,5829,8953,3752,6167,4212,6185,4720,5760,5107,5380,6106,6118,7320,6953,8854,43529,15799,36563,36319
202005_안산선_산본,202005,안산선,산본,20443,6577,49867,13409,45957,27720,23968,19900,20811,20040,20679,22113,20297,21765,20734,23406,22592,25518,24623,34332,140235,67606,129736,147174
202005_안산선_상록수,202005,안산선,상록수,30068,8390,66980,12612,64012,19426,34398,13754,24060,14583,22220,17173,19460,17740,19007,21109,20455,26435,23585,36275,195458,54182,128787,133315
202005_안산선_수리산,202005,안산선,수리산,7951,1503,17004,3256,15591,4588,8959,4389,5622,3510,5237,3602,4913,3678,5015,4347,4990,5216,4968,6274,49505,13736,30745,26627
202005_안산선_신길온천,202005,안산선,신길온천,2772,1230,5319,2891,4611,2139,2674,1269,1988,1362,1886,1420,1858,1577,1844,2016,2186,2262,3036,2925,15376,7529,12798,11562
202005_안산선_안산,202005,안산선,안산,11159,14160,19161,30574,18521,28387,15219,11754,15030,13306,16350,13559,16420,13538,18061,13748,19616,15296,35744,20080,64060,84875,121221,89527
202005_안산선_오이도,202005,안산선,오이도,13749,6626,28445,11304,21839,13425,12782,6986,11488,10846,11189,11486,10826,11246,12250,12395,13373,12614,18132,17286,76815,38341,77258,75873
202005_안산선_정왕,202005,안산선,정왕,7406,8788,13785,20522,11794,20531,8878,10188,9311,8124,9866,8447,9250,9494,9959,9258,12235,9378,17277,12334,41863,60029,67898,57035
202005_안산선_중앙,202005,안산선,중앙,20804,6481,42983,10093,34895,27409,18063,22137,20164,20874,19919,23348,19735,24664,21470,23014,25646,25387,28572,33330,116745,66120,135506,150617
202005_안산선_초지,202005,안산선,초지,6844,3583,14810,7206,11082,8934,6177,4235,4976,3803,4442,4352,4318,4052,4424,4387,5440,4795,7594,6596,38913,23958,31194,27985
202005_안산선_한대앞,202005,안산선,한대앞,12574,3559,23091,5881,20805,11243,11651,8232,9899,7310,9402,8453,8731,8619,8782,9326,9680,11517,11683,15011,68121,28915,58177,60236
202005_우이신설선_4.19민주묘지,202005,우이신설선,4.19민주묘지,2587,835,5955,1472,7666,4362,5301,3749,4548,4158,4667,4318,4745,4313,5197,4093,5391,4221,4943,5061,21509,10418,29491,26164
202005_우이신설선_가오리,202005,우이신설선,가오리,4814,1399,13432,2564,13931,4505,9289,2886,5720,4028,5978,3961,5165,4746,4748,6030,4580,6999,4760,7643,41466,11354,30951,33407
202005_우이신설선_보문,202005,우이신설선,보문,627,960,1686,2065,3229,4400,2382,2536,2239,1930,2383,2118,2463,1968,2398,2302,2456,2632,2930,2790,7924,9961,14869,13740
202005_우이신설선_북한산보국문,202005,우이신설선,북한산보국문,5186,1861,16359,3797,19795,7284,12669,5709,8352,5231,8493,5582,7971,6112,7475,7744,7947,8931,8226,11106,54009,18651,48464,44706
202005_우이신설선_북한산우이,202005,우이신설선,북한산우이,2274,2715,7087,2888,7593,4840,4625,8191,4894,5142,5363,4450,6323,4149,7052,3680,7363,3666,6551,3790,21579,18634,37546,24877
202005_우이신설선_삼양,202005,우이신설선,삼양,2085,834,5459,1101,6579,3641,4745,3192,3999,3025,3522,3958,3389,3279,3090,4058,3795,4293,2472,3987,18868,8768,20267,22600
202005_우이신설선_삼양사거리,202005,우이신설선,삼양사거리,2257,925,5542,1750,7630,3583,4989,2933,4014,3198,4149,3303,3696,3801,3482,4657,3407,4892,3127,4908,20418,9191,21875,24759
202005_우이신설선_성신여대입구(돈암),202005,우이신설선,성신여대입구(돈암),996,980,2574,3080,4705,6725,3526,5597,4256,5548,4536,6436,4718,6298,5192,6115,5682,6544,5783,7839,11801,16382,30167,38780
202005_우이신설선_솔밭공원,202005,우이신설선,솔밭공원,3142,863,7711,1515,7848,2061,5074,1799,3553,2717,3277,3066,3127,3520,3241,3581,3439,3742,2802,4104,23775,6238,19439,20730
202005_우이신설선_솔샘,202005,우이신설선,솔샘,7465,1232,23547,2051,23556,4222,13283,3024,6881,3948,7125,4627,6208,5241,5706,6409,6034,7853,5439,10456,67851,10529,37393,38534
202005_우이신설선_신설동,202005,우이신설선,신설동,938,1760,1172,4175,1769,12240,1558,6645,2381,2638,2512,2982,2896,2548,3866,2109,4191,2281,5373,2237,5437,24820,21219,14795
202005_우이신설선_정릉,202005,우이신설선,정릉,4478,1719,11433,2808,12636,5253,10336,3517,7049,4394,6756,4483,6269,5137,5896,6533,5991,7624,6429,8726,38883,13297,38390,36897
202005_우이신설선_화계,202005,우이신설선,화계,3269,1116,9890,1660,12301,3711,7303,2990,4825,3439,4649,3779,4570,4014,4149,4654,4040,5245,3939,5856,32763,9477,26172,26987
202005_일산선_대곡,202005,일산선,대곡,2342,1038,6294,1611,5216,2797,2975,1797,2251,1902,2385,1775,2320,1837,2260,1762,2549,1982,3154,2299,16827,7243,14919,11557
202005_일산선_대화,202005,일산선,대화,22487,4729,53349,11441,38890,16642,24240,11452,17200,11561,17072,13215,16249,12726,16461,14536,16554,13613,18959,19804,138966,44264,102495,85455
202005_일산선_마두,202005,일산선,마두,7856,4055,14115,6973,13437,20357,9854,13470,10927,8863,11515,12040,11714,11064,13430,11472,12765,11240,14120,12672,45262,44855,74471,67351
202005_일산선_백석,202005,일산선,백석,8950,5650,19148,10980,20820,23846,14579,13897,14448,13060,14602,14538,15222,14667,17067,15112,16911,15759,19996,18552,63497,54373,98246,91688
202005_일산선_삼송,202005,일산선,삼송,22316,12152,61303,11698,62695,21096,33705,14931,21325,18660,21533,19437,19390,20469,19885,24167,24125,26417,27328,32540,180019,59877,133586,141690
202005_일산선_원당,202005,일산선,원당,18118,5709,39216,6831,39474,12518,23055,9145,16180,11538,15751,11325,14366,12862,14067,15180,14388,18158,15353,23197,119863,34203,90105,92260
202005_일산선_원흥,202005,일산선,원흥,12471,5570,30993,5681,33177,10774,18488,8647,11429,7793,11482,8967,10377,9465,10591,10760,11432,12453,13338,17348,95129,30672,68649,66786
202005_일산선_정발산,202005,일산선,정발산,4436,3108,7783,5675,8787,18216,6809,16219,9283,12153,10872,15885,12363,14525,14997,13411,15874,12691,18268,13667,27815,43218,81657,82332
202005_일산선_주엽,202005,일산선,주엽,13215,4029,22200,6747,21174,12490,14214,11443,13219,10328,12701,13369,11794,11964,13378,14023,14139,15282,14127,15505,70803,34709,79358,80471
202005_일산선_화정,202005,일산선,화정,21426,6292,45939,10172,48847,24610,28873,18156,25360,21253,24976,21794,24380,25082,24743,30381,25234,29610,26918,38229,145085,59230,151611,166349
202005_장항선_배방,202005,장항선,배방,1246,612,1986,923,2066,1545,1438,1445,1597,1462,1369,1235,1588,1136,1532,1323,1469,1793,1905,2031,6736,4525,9460,8980
202005_장항선_봉명,202005,장항선,봉명,1439,678,2061,2796,1712,2755,2039,2304,2073,1488,1484,1732,1802,1408,2067,1319,1683,1116,2278,1579,7251,8533,11387,8642
202005_장항선_신창(순천향대),202005,장항선,신창(순천향대),946,409,1792,1605,1194,6112,1721,1653,2653,2243,2368,1566,3054,1764,3156,1752,3494,1646,3800,2306,5653,9779,18525,11277
202005_장항선_쌍용(나사렛대),202005,장항선,쌍용(나사렛대),3168,562,6240,1506,4973,2734,2813,2388,2963,2561,2485,2232,2625,2212,2686,2685,2731,2385,3095,4467,17194,7190,16585,16542
202005_장항선_아산,202005,장항선,아산,1472,1906,4694,4363,4137,3858,2797,3601,3677,4459,3303,3861,3982,2963,5230,3928,4093,3176,5012,5126,13100,13728,25297,23513
202005_장항선_온양온천,202005,장항선,온양온천,3291,1909,6198,3444,7216,7416,6921,4441,6450,8619,7816,5590,8371,6350,7414,6478,6402,6255,6780,7177,23626,17210,43233,40469
202005_중앙선_구리,202005,중앙선,구리,16918,6272,50882,9042,42584,17950,22667,16774,17886,12128,16940,17464,16443,16134,16690,17735,18524,22154,20463,27071,133051,50038,106946,112686
202005_중앙선_국수,202005,중앙선,국수,932,330,1719,587,1624,1547,1733,1552,1172,1056,1486,1119,1494,1095,2001,1133,2011,1191,1539,1312,6008,4016,9703,6906
202005_중앙선_덕소,202005,중앙선,덕소,8721,2070,20462,3679,19537,6567,11590,5620,8090,6970,8766,5922,7928,6849,7722,8343,7777,9176,7322,12128,60310,17936,47605,49388
202005_중앙선_도농,202005,중앙선,도농,16113,4247,43481,6448,36365,9996,18679,6522,11437,6473,10815,7751,10225,9088,9613,9972,11275,14196,11825,17619,114638,27213,65190,65099
202005_중앙선_도심,202005,중앙선,도심,4829,863,11884,1500,8717,4795,4662,2068,3154,2031,3020,1833,2663,2108,2675,2984,3058,2601,3931,4232,30092,9226,18501,15789
202005_중앙선_망우,202005,중앙선,망우,10765,2939,24709,5049,22312,11583,13909,7322,10454,7839,10662,9291,10263,10014,9541,12179,10603,13982,11064,17127,71695,26893,62587,70432
202005_중앙선_상봉(시외버스터미널),202005,중앙선,상봉(시외버스터미널),7643,2319,18243,4039,21095,7308,12866,6166,8313,6114,7422,6769,7733,6734,7226,8441,7256,8968,9354,12350,59847,19832,47304,49376
202005_중앙선_신원,202005,중앙선,신원,157,182,398,435,322,470,296,712,477,419,541,331,677,294,932,314,847,290,696,255,1173,1799,4170,1903
202005_중앙선_아신,202005,중앙선,아신,637,257,1620,560,1268,1035,1137,1054,982,868,1023,870,1230,945,1109,935,1486,821,1416,1483,4662,2906,7246,5922
202005_중앙선_양수,202005,중앙선,양수,1741,1103,5088,1960,3403,3241,3019,4071,2831,3868,3511,3788,4085,3638,4823,3052,5738,3369,5059,3652,13251,10375,26047,21367
202005_중앙선_양원,202005,중앙선,양원,1752,2155,4714,4034,3394,3334,2531,1656,1928,1244,2128,2194,2043,2050,2420,2239,4148,2118,3208,2579,12391,11179,15875,12424
202005_중앙선_양정,202005,중앙선,양정,755,964,1987,2278,1496,3060,1083,1546,1051,858,1167,774,1290,731,1479,820,1750,801,2725,1179,5321,7848,9462,5163
202005_중앙선_양평,202005,중앙선,양평,2429,1567,6148,2781,4236,5859,4028,4160,4782,5475,5224,4145,5802,5675,6182,5015,5877,4531,6315,5698,16841,14367,34182,30539
202005_중앙선_오빈,202005,중앙선,오빈,410,262,816,294,673,578,754,400,489,464,504,409,615,408,506,451,596,536,640,769,2653,1534,3350,3037
202005_중앙선_용문,202005,중앙선,용문,1707,566,3040,1991,3386,4263,2661,3393,4285,6807,5016,5396,6619,5090,7785,2744,7498,4289,5796,3669,10794,10213,36999,27995
202005_중앙선_운길산,202005,중앙선,운길산,665,616,1188,960,1401,1698,946,4126,1468,3008,1991,1888,2994,2190,4033,1483,4516,1366,4118,1162,4200,7400,19120,11097
202005_중앙선_원덕,202005,중앙선,원덕,419,132,763,440,850,712,819,678,665,746,656,449,899,619,950,620,1148,492,839,837,2851,1962,5157,3763
202005_중앙선_중랑,202005,중앙선,중랑,8033,2112,19089,2846,19629,5812,11667,4260,7598,5385,7867,5633,7320,6724,6785,9101,6699,9662,6649,12930,58418,15030,42918,49435
202005_중앙선_지평,202005,중앙선,지평,1,0,297,128,112,246,5,0,0,0,1,0,1,1,32,1,698,347,0,3,415,374,732,352
202005_중앙선_팔당,202005,중앙선,팔당,541,599,1439,1239,1225,2073,1169,4970,1383,3179,1681,1869,2376,2135,3205,2139,3287,2026,3828,2097,4374,8881,15760,13445
202005_중앙선_회기,202005,중앙선,회기,18961,11465,47194,22617,59018,39439,38591,27229,34081,25051,33428,29601,33978,28670,35442,30245,38415,32524,47090,43110,163764,100750,222434,189201
202006_1호선_동대문,202006,1호선,동대문,9668,7451,14530,13436,18672,25850,17388,23863,19909,22968,20907,22119,21185,21008,21647,20109,22973,18298,24393,19074,60258,70600,131014,123576
