worker_id,base_year_quarter_code,commercial_code,commercial_name,total_worker_population,age_20_worker_population,age_30_worker_population,age_40_worker_population,age_60_plus_worker_population,age_20_40_worker,age_20_40_worker_ratio,age_60_plus_worker_ratio
20254_3130009,20254,3130009,마전교지하쇼핑센터(구 한일상가),356,84,102,88,20,274,0.769663,0.05618
20254_3130007,20254,3130007,광장시장(광장전통시장),6074,1256,1842,1648,294,4746,0.781363,0.048403
20254_3130005,20254,3130005,세운상가가동,1034,210,314,284,50,808,0.781431,0.048356
20254_3130004,20254,3130004,낙원시장(낙원지하시장(대일상가)),409,83,125,113,19,321,0.784841,0.046455
20254_3130002,20254,3130002,세종마을음식문화거리(금천교시장),746,100,211,226,63,537,0.719839,0.08445
20254_3130001,20254,3130001,통인시장,799,146,232,221,55,599,0.749687,0.068836
20254_3120249,20254,3120249,고덕역,2311,278,656,617,273,1551,0.671138,0.118131
20254_3120248,20254,3120248,명일역,2489,348,656,635,392,1639,0.658497,0.157493
20254_3120247,20254,3120247,굽은다리역,1214,142,280,308,230,730,0.601318,0.189456
20254_3120246,20254,3120246,길동역,4487,617,910,1039,830,2566,0.571874,0.184979
20254_3120245,20254,3120245,둔촌역,2095,299,486,520,348,1305,0.622912,0.16611
20254_3120244,20254,3120244,암사역,1399,154,265,319,302,738,0.52752,0.215868
20254_3120243,20254,3120243,천호역,1986,223,420,503,379,1146,0.577039,0.190836
20254_3120242,20254,3120242,강동구청역,8831,1090,1910,1926,1677,4926,0.557808,0.189899
20254_3120241,20254,3120241,거여역,2362,409,503,585,308,1497,0.633785,0.130398
20254_3120240,20254,3120240,개롱역,2563,335,542,514,688,1391,0.542723,0.268435
20254_3120239,20254,3120239,오금역,8853,1187,2106,2062,1658,5355,0.60488,0.187281
20254_3120238,20254,3120238,방이역,1298,150,276,335,204,761,0.586287,0.157165
20254_3120237,20254,3120237,경찰병원역,11113,1504,2625,2489,2338,6618,0.595519,0.210384
20254_3120236,20254,3120236,장지역(가든파이브),12402,1762,3708,3772,905,9242,0.745202,0.072972
20254_3120235,20254,3120235,문정역,66136,9417,20004,20266,4392,49687,0.751285,0.066409
20254_3120234,20254,3120234,가락시장역,11587,1587,2881,2760,2115,7228,0.623803,0.182532
20254_3120233,20254,3120233,몽촌토성역,15928,2577,4088,3595,2265,10260,0.644149,0.142202
20254_3120232,20254,3120232,송파나루역,1569,239,381,370,240,990,0.630975,0.152964
20254_3120231,20254,3120231,가락시장,5755,391,1068,1586,1061,3045,0.529105,0.184361
20254_3120230,20254,3120230,송파사거리(송파역),2117,279,488,538,311,1305,0.616438,0.146906
20254_3120229,20254,3120229,방이동먹자골목,16204,2620,4160,3663,2301,10443,0.644471,0.142002
20254_3120228,20254,3120228,석촌역(석촌호수),6934,913,1570,1686,1290,4169,0.60124,0.18604
20254_3120227,20254,3120227,잠실역,110575,18389,28859,30323,6737,77571,0.701524,0.060927
20254_3120226,20254,3120226,석촌고분역,3609,430,820,832,787,2082,0.576891,0.218066
20254_3120225,20254,3120225,잠실새내역(신천),12478,2007,2917,3071,1859,7995,0.640728,0.148982
20254_3120224,20254,3120224,수서역,19403,2762,5225,5216,2326,13203,0.680462,0.119878
20254_3120223,20254,3120223,휘문고교사거리,13930,2527,3833,3211,1652,9571,0.687078,0.118593
20254_3120222,20254,3120222,삼성역,109259,21105,31631,27543,8652,80279,0.734759,0.079188
20254_3120221,20254,3120221,봉은사역,24393,4914,7313,6535,1242,18762,0.769155,0.050916
20254_3120220,20254,3120220,대치역,12518,2288,3992,3089,1119,9369,0.748442,0.089391
20254_3120219,20254,3120219,은마아파트,10976,1963,3373,2720,1054,8056,0.733965,0.096028
20254_3120218,20254,3120218,코엑스,52540,10586,15754,14068,2670,40408,0.76909,0.050818
20254_3120217,20254,3120217,대치사거리,6420,1096,1843,1622,688,4561,0.710436,0.107165
20254_3120216,20254,3120216,경기고교사거리(경기고교앞사거리),6909,1434,2253,1742,404,5429,0.785787,0.058474
20254_3120215,20254,3120215,포스코사거리,94741,17890,28122,23951,8167,69963,0.738466,0.086203
20254_3120214,20254,3120214,영동대교남단교차로,7844,1638,2600,1954,470,6192,0.789393,0.059918
20254_3120213,20254,3120213,삼성중앙역,19227,3873,5954,5049,1169,14876,0.773704,0.0608
20254_3120212,20254,3120212,한티역,9550,1731,3310,2613,561,7654,0.801466,0.058743
20254_3120211,20254,3120211,도성초등학교,4206,677,1254,1145,404,3076,0.731336,0.096053
20254_3120210,20254,3120210,선릉역,59959,11925,18187,15313,4647,45425,0.757601,0.077503
20254_3120209,20254,3120209,"강남구청(청담역_8번, 강남세무서)",8856,1823,2849,2258,531,6930,0.78252,0.059959
20254_3120208,20254,3120208,청담사거리(청담동명품거리),18696,3904,6195,4661,1124,14760,0.789474,0.06012
20254_3120207,20254,3120207,선정릉역,21784,4367,6901,5509,1742,16777,0.770152,0.079967
20254_3120206,20254,3120206,개나리아파트,6788,1567,1886,1618,501,5071,0.747054,0.073807
20254_3120205,20254,3120205,매봉역,67744,12990,26500,19402,1464,58892,0.869332,0.021611
20254_3120204,20254,3120204,르네상스호텔사거리,29100,6216,8552,7272,1899,22040,0.757388,0.065258
20254_3120203,20254,3120203,강남구청역,15763,3122,4861,3889,1455,11872,0.753156,0.092305
20254_3120202,20254,3120202,압구정로데오역(압구정로데오),15957,3497,5063,3749,1214,12309,0.771386,0.076079
20254_3120201,20254,3120201,도곡1동,14638,2775,3786,3898,934,10459,0.71451,0.063807
20254_3120200,20254,3120200,학동사거리,19111,4028,6016,4582,1538,14626,0.765318,0.080477
20254_3120199,20254,3120199,경복아파트교차로,6656,1322,1998,1683,512,5003,0.751653,0.076923
20254_3120198,20254,3120198,구역삼세무서,17986,3821,5312,4512,1162,13645,0.758646,0.064606
20254_3120197,20254,3120197,역삼역,84399,17389,25404,21554,5177,64347,0.762414,0.06134
20254_3120196,20254,3120196,서울세관,8018,1540,2331,1944,904,5815,0.725243,0.112746
20254_3120195,20254,3120195,성수대교남단,10838,2410,3388,2493,883,8291,0.764994,0.081473
20254_3120194,20254,3120194,언주역(차병원),14060,2975,4214,3434,1132,10623,0.755548,0.080512
20254_3120193,20254,3120193,도산공원교차로,11206,2340,3386,2636,1076,8362,0.746207,0.09602
20254_3120192,20254,3120192,뱅뱅사거리,48560,9636,14533,12605,2825,36774,0.75729,0.058175
20254_3120191,20254,3120191,학동역,19064,4322,5642,4341,1882,14305,0.750367,0.09872
20254_3120190,20254,3120190,강남을지병원,15495,3451,4694,3631,1373,11776,0.759987,0.088609
20254_3120189,20254,3120189,강남역,87191,17773,27424,22167,5132,67364,0.772603,0.058859
20254_3120188,20254,3120188,압구정역,14682,3170,4523,3554,1192,11247,0.76604,0.081188
20254_3120187,20254,3120187,신논현역,25051,5291,7746,6090,1792,19127,0.763522,0.071534
20254_3120186,20254,3120186,가로수길,11262,2340,3412,2882,903,8634,0.766649,0.080181
20254_3120185,20254,3120185,논현역,16908,4023,5125,3846,1463,12994,0.768512,0.086527
20254_3120184,20254,3120184,포이사거리(삼호물산),15262,1981,3683,4305,1342,9969,0.653191,0.087931
20254_3120183,20254,3120183,양재천카페거리,13817,2727,5202,3852,440,11781,0.852645,0.031845
20254_3120182,20254,3120182,"양재시민의숲역(양재동꽃시장, aT센터)",8588,1139,2103,2418,658,5660,0.659059,0.076619
20254_3120181,20254,3120181,교육개발원입구사거리,5630,1320,1562,1280,564,4162,0.739254,0.100178
20254_3120180,20254,3120180,양재화물트럭터미널앞,5021,667,1231,1414,383,3312,0.65963,0.07628
20254_3120179,20254,3120179,양재역,27837,5554,7838,7158,1856,20550,0.738226,0.066674
20254_3120178,20254,3120178,신사역,19438,4433,5806,4592,1713,14831,0.76299,0.088126
20254_3120177,20254,3120177,신논현역 1번,1661,300,562,422,128,1284,0.773028,0.077062
20254_3120176,20254,3120176,논현역 4번,1058,189,357,270,82,816,0.771267,0.077505
20254_3120175,20254,3120175,남부터미널역,21560,4403,5732,4888,1477,15023,0.6968,0.068506
20254_3120174,20254,3120174,논현역 5번,1175,246,347,290,109,883,0.751489,0.092766
20254_3120173,20254,3120173,교대역(법원.검찰청),33675,6576,9724,8152,2399,24452,0.726117,0.07124
20254_3120172,20254,3120172,교대입구교차로,16919,3177,4794,4097,1336,12068,0.713281,0.078964
20254_3120171,20254,3120171,서초3동사거리,11164,1923,3347,2863,988,8133,0.728502,0.088499
20254_3120170,20254,3120170,삼호가든사거리,13848,1415,2986,3730,645,8131,0.587161,0.046577
20254_3120169,20254,3120169,서초역,15721,2706,4713,4034,1394,11453,0.728516,0.088671
20254_3120168,20254,3120168,서울고교교차로,2243,386,672,576,199,1634,0.728489,0.08872
20254_3120167,20254,3120167,고속터미널(고속터미널역),26897,3140,6236,7072,1772,16448,0.611518,0.065881
20254_3120166,20254,3120166,방배역,10702,1901,3236,2757,934,7894,0.737619,0.087273
20254_3120165,20254,3120165,서래마을카페거리(서래마을),11545,1152,2453,3118,529,6723,0.58233,0.045821
20254_3120164,20254,3120164,내방역,12182,2240,3533,3013,1108,8786,0.721228,0.090954
20254_3120163,20254,3120163,사당역 11번(사당역먹자골목),980,168,252,272,102,692,0.706122,0.104082
20254_3120162,20254,3120162,방배동카페골목,7381,1385,1910,1967,785,5262,0.712912,0.106354
20254_3120161,20254,3120161,방배동가구거리(사당동가구거리),6540,1227,1689,1742,699,4658,0.712232,0.106881
20254_3120160,20254,3120160,사당역(사당),12897,2174,3310,3556,1376,9040,0.700938,0.106691
20254_3120159,20254,3120159,서울대입구역,6550,1001,1919,1515,729,4435,0.677099,0.111298
20254_3120158,20254,3120158,녹두거리(대학동),395,42,95,121,32,258,0.653165,0.081013
20254_3120157,20254,3120157,신림역(신림),1622,172,285,361,423,818,0.504316,0.260789
20254_3120156,20254,3120156,"총신대입구역(이수, 총신대)",7436,1247,2023,1979,787,5249,0.70589,0.105836
20254_3120155,20254,3120155,총신대학교,323,34,85,102,24,221,0.684211,0.074303
20254_3120154,20254,3120154,장승배기역,551,54,139,152,60,345,0.626134,0.108893
20254_3120153,20254,3120153,노량진역(노량진),5349,777,1473,1330,594,3580,0.669284,0.111049
20254_3120152,20254,3120152,신대방삼거리역,3098,517,819,715,348,2051,0.66204,0.112331
20254_3120151,20254,3120151,보라매공원,10160,1791,2144,1961,1845,5896,0.580315,0.181594
20254_3120150,20254,3120150,63빌딩,8821,1622,3162,2268,396,7052,0.799456,0.044893
20254_3120149,20254,3120149,여의도역(여의도),166492,30616,59687,42817,7471,133120,0.799558,0.044873
20254_3120148,20254,3120148,국회의사당역(국회의사당),75584,13897,27097,19437,3393,60431,0.799521,0.04489
20254_3120147,20254,3120147,보라매역,2307,339,604,559,288,1502,0.651062,0.124837
20254_3120146,20254,3120146,한강성심병원,3893,711,967,932,511,2610,0.670434,0.131261
20254_3120145,20254,3120145,영등포역(영등포),4867,884,1214,1165,639,3263,0.670434,0.131292
20254_3120144,20254,3120144,영중로,2392,439,593,575,312,1607,0.671823,0.130435
20254_3120143,20254,3120143,당산역,4255,688,1000,1073,595,2761,0.648884,0.139835
20254_3120142,20254,3120142,대림역,2012,301,457,484,379,1242,0.617296,0.18837
20254_3120141,20254,3120141,영등포청과시장교차로,2597,424,788,674,263,1886,0.726223,0.101271
20254_3120140,20254,3120140,문래동주민센터,25596,3958,8365,7889,1340,20212,0.789655,0.052352
20254_3120139,20254,3120139,대림3동사거리,2290,222,479,597,440,1298,0.566812,0.19214
20254_3120138,20254,3120138,당산2동(영등포우체국),9848,1539,2217,2398,1509,6154,0.624898,0.153229
20254_3120137,20254,3120137,문래역(문래로데오거리),2644,409,864,816,138,2089,0.790091,0.052194
20254_3120136,20254,3120136,영등포구청역,8473,1577,2179,1889,1198,5645,0.666234,0.14139
20254_3120135,20254,3120135,양평역,2793,555,648,620,406,1823,0.652703,0.145363
20254_3120134,20254,3120134,구로전화국,1630,216,336,355,383,907,0.556442,0.234969
20254_3120133,20254,3120133,서울시흥동우체국(홈플러스시흥점),454,66,108,107,56,281,0.618943,0.123348
20254_3120132,20254,3120132,독산동,7998,615,1106,1363,3156,3084,0.385596,0.394599
20254_3120131,20254,3120131,가산디지털단지,104860,20669,32629,25975,9931,79273,0.755989,0.094707
20254_3120130,20254,3120130,구로디지털단지역,2310,475,744,584,180,1803,0.780519,0.077922
20254_3120129,20254,3120129,구로디지털단지,56132,11670,18950,14245,4129,44865,0.799277,0.073559
20254_3120128,20254,3120128,신도림역,8504,1316,2385,2128,991,5829,0.685442,0.116533
20254_3120127,20254,3120127,구로구청,4193,557,978,1092,616,2627,0.62652,0.146912
20254_3120126,20254,3120126,디지털단지오거리,71,0,9,18,28,27,0.380282,0.394366
20254_3120125,20254,3120125,구로역,12431,1588,3045,3146,1686,7779,0.625774,0.135629
20254_3120124,20254,3120124,개봉동 현대아파트,3301,562,808,800,351,2170,0.657377,0.106331
20254_3120123,20254,3120123,오류동역,2184,282,412,538,320,1232,0.564103,0.14652
20254_3120122,20254,3120122,강서구청,5982,855,1592,1518,668,3965,0.662822,0.111668
20254_3120121,20254,3120121,까치산역,846,81,207,231,116,519,0.613475,0.137116
20254_3120120,20254,3120120,화곡역,2475,315,560,624,374,1499,0.605657,0.151111
20254_3120119,20254,3120119,발산역(마곡),7795,780,1525,1854,1553,4159,0.533547,0.19923
20254_3120118,20254,3120118,마곡역(마곡),3866,243,610,1019,777,1872,0.484221,0.200983
20254_3120117,20254,3120117,강서농산물도매시장,754,38,107,206,149,351,0.465517,0.197613
20254_3120116,20254,3120116,송정역,791,131,261,219,26,611,0.77244,0.03287
20254_3120115,20254,3120115,김포공항역(김포공항),900,65,171,209,193,445,0.494444,0.214444
20254_3120114,20254,3120114,목동신시가지,27985,4697,7424,6886,3148,19007,0.679185,0.112489
20254_3120113,20254,3120113,오목교역,5101,903,1495,1312,406,3710,0.727308,0.079592
20254_3120112,20254,3120112,등촌역,3539,517,832,900,506,2249,0.63549,0.142978
20254_3120111,20254,3120111,목동사거리,1559,239,370,400,184,1009,0.64721,0.118024
20254_3120110,20254,3120110,목동역 8번출구,2332,390,426,457,564,1273,0.545883,0.241852
20254_3120109,20254,3120109,서울남부지방법원,9625,1685,2322,2343,1193,6350,0.65974,0.123948
20254_3120108,20254,3120108,신정네거리역,4014,535,819,976,771,2330,0.580468,0.192078
20254_3120107,20254,3120107,공덕역(공덕오거리),16135,3038,4431,4254,1322,11723,0.726557,0.081934
20254_3120106,20254,3120106,마포역,14017,2230,3450,3396,2033,9076,0.647499,0.145038
20254_3120105,20254,3120105,상수역(홍대),1416,240,351,342,202,933,0.658898,0.142655
20254_3120104,20254,3120104,연남동(홍대),6380,1195,1687,1543,756,4425,0.693574,0.118495
20254_3120103,20254,3120103,홍대입구역(홍대),7185,1486,2032,1681,799,5199,0.723591,0.111204
20254_3120102,20254,3120102,서교동(홍대),4770,998,1344,1111,530,3453,0.723899,0.111111
20254_3120101,20254,3120101,합정역,4035,760,1160,1006,414,2926,0.725155,0.102602
20254_3120100,20254,3120100,망원역,1960,495,560,428,176,1483,0.756633,0.089796
20254_3120098,20254,3120098,DMC(디지털미디어시티),15261,3232,5610,4174,530,13016,0.852893,0.034729
20254_3120097,20254,3120097,충정로역,3793,468,972,1008,442,2448,0.645399,0.11653
20254_3120096,20254,3120096,"이화여대(이대역, 이대)",552,136,137,117,52,390,0.706522,0.094203
20254_3120095,20254,3120095,홍제역,988,97,147,250,185,494,0.5,0.187247
20254_3120094,20254,3120094,"신촌역(신촌역, 신촌로터리)",2782,737,736,580,253,2053,0.737958,0.090942
20254_3120093,20254,3120093,연희동,2613,406,659,566,240,1631,0.624187,0.091848
20254_3120092,20254,3120092,불광역,361,38,84,99,47,221,0.612188,0.130194
20254_3120091,20254,3120091,본서부병원,1212,114,216,299,293,629,0.518977,0.241749
20254_3120090,20254,3120090,연신내역,1147,133,252,290,204,675,0.588492,0.177855
20254_3120089,20254,3120089,구파발역,1107,90,281,314,149,685,0.61879,0.134598
20254_3120088,20254,3120088,구산역,1239,131,241,316,193,688,0.555287,0.155771
20254_3120087,20254,3120087,응암역,457,41,91,111,102,243,0.531729,0.223195
20254_3120086,20254,3120086,태릉입구역,1207,129,184,265,297,578,0.478873,0.246065
20254_3120085,20254,3120085,은행사거리,1811,216,385,520,198,1121,0.618995,0.109332
20254_3120084,20254,3120084,공릉역,1133,120,171,248,280,539,0.475728,0.247132
20254_3120083,20254,3120083,등나무근린공원,1099,145,288,281,104,714,0.649682,0.094631
20254_3120082,20254,3120082,상계백병원,578,81,135,150,64,366,0.633218,0.110727
20254_3120081,20254,3120081,노원역,5934,802,1299,1546,742,3647,0.614594,0.125042
20254_3120080,20254,3120080,마들역,1635,211,433,409,150,1053,0.644037,0.091743
20254_3120079,20254,3120079,창동역,3247,356,690,801,630,1847,0.568833,0.194025
20254_3120078,20254,3120078,미아사거리역,576,27,82,194,102,303,0.526042,0.177083
20254_3120077,20254,3120077,미아역,354,16,59,117,50,192,0.542373,0.141243
20254_3120076,20254,3120076,수유역,3443,279,765,839,559,1883,0.546907,0.162358
20254_3120075,20254,3120075,월곡역,1144,184,324,279,152,787,0.687937,0.132867
20254_3120074,20254,3120074,안암역,182,22,50,54,16,126,0.692308,0.087912
20254_3120073,20254,3120073,미아사거리,231,8,45,73,26,126,0.545455,0.112554
20254_3120072,20254,3120072,성신여대,1439,184,302,341,250,827,0.574705,0.173732
20254_3120071,20254,3120071,성북구청,2185,219,530,673,211,1422,0.650801,0.096568
20254_3120070,20254,3120070,한성대입구역,3799,484,930,1114,190,2528,0.665438,0.050013
20254_3120069,20254,3120069,상봉역,2554,286,595,771,276,1652,0.646829,0.108066
20254_3120068,20254,3120068,사가정역,299,21,49,81,57,151,0.505017,0.190635
20254_3120067,20254,3120067,장안동사거리,3227,847,632,670,441,2149,0.665944,0.136659
20254_3120066,20254,3120066,장한평역(장한평),7238,1193,1597,1557,1402,4347,0.60058,0.1937
20254_3120065,20254,3120065,회기역,814,69,171,217,144,457,0.561425,0.176904
20254_3120064,20254,3120064,경희대학교(경희대),33,1,8,10,6,19,0.575758,0.181818
20254_3120063,20254,3120063,청량리역(청량리),1560,244,442,330,220,1016,0.651282,0.141026
